Rank   Team                            W-L-T     Rating
 636   La Verne                        2-7-0   -40.0763
 637   New Jersey                      2-8-0   -40.1507
 638   St Olaf                         1-9-0   -40.1543
 639   Cheyney                         0-11-0   -40.3072
 640   Lincoln PA                      1-9-0   -40.4038
 641   Lane                            1-8-0   -40.4398
 642   Sewanee                         2-8-0    -40.509
 643   Howard Payne                    4-6-0    -40.684
 644   Castleton St                    7-3-0    -40.747
 645   Nebraska Wesleyan               4-6-0    -40.897
 646   St Mary KS                      4-7-0   -40.9407
 647   McDaniel                        1-9-0   -40.9948
 648   Northwestern MN                 8-2-0   -41.1309
 649   Wayland Baptist                 3-8-0     -41.45
 650   North Park                      2-8-0   -41.6032
 651   Concordia WI                    5-5-0   -41.6354
 652   Whittier                        2-7-0   -42.1178
 653   LaGrange                        5-5-0   -42.1496
 654   Coast Guard                     3-7-0   -42.8111
 655   Ripon                           3-7-0   -42.9126
 656   Catholic                        3-7-0   -42.9437
 657   Norwich                         7-3-0   -43.0533
 658   Ferrum                          1-9-0   -43.0756
 659   Arizona Christian               2-7-0   -43.2053
 660   Misericordia                    1-9-0   -43.9299
 661   Averett                         2-8-0   -44.0763
 662   Mass Maritime                   4-6-0    -44.407
 663   Millikin                        3-7-0   -44.5332
 664   Carleton                        2-8-0   -44.6055
 665   Avila                           3-8-0   -44.9438
 666   Pomona-Pitzer                   1-8-0   -45.2117
 667   Briar Cliff                     2-9-0   -45.2636
 668   Lake Forest                     4-6-0   -45.2709
 669   Merchant Marine                 2-8-0   -46.2528
 670   Kalamazoo                       2-8-0   -46.4772
 671   Bethel KS                       3-8-0   -46.6313
 672   Waldorf                         3-7-0   -47.0712
 673   Kenyon                          1-9-0   -47.1752
 674   Southwestern TX                 1-8-0   -47.4338
 675   Greensboro                      3-7-0   -47.6988
 676   Maine Maritime                  3-6-0   -48.1716
 677   Southwestern KS                 1-10-0   -48.2992
 678   Curry                           3-7-0   -48.6295
 679   Alma                            2-8-0    -48.648
 680   George Fox                      1-8-0   -48.7297
 681   Wilmington                      0-10-0    -49.338
 682   Apprentice                      1-8-0   -50.0998
 683   Grinnell                        3-7-0   -50.4621
 684   SUNY-Maritime                   4-6-0   -50.6649
 685   Greenville                      7-3-0   -50.7108
 686   Beloit                          3-7-0   -50.7519
 687   Grove City                      0-10-0   -50.7931
 688   VA-Lynchburg                    0-8-0   -50.7931
 689   Mount Ida                       5-5-0   -51.8559
 690   Oberlin                         2-8-0    -51.998
 691   Alfred St                       1-7-0   -52.7251
 692   Westminster MO                  6-4-0   -52.8069
 693   Kansas Wesleyan                 2-9-0   -53.0053
 694   Lewis & Clark                   0-9-0   -53.1452
 695   Allegheny                       1-9-0   -53.9078
 696   FDU-Florham                     0-10-0   -54.8703
 697   Gallaudet                       2-7-0   -55.4896
 698   Dordt                           2-9-0   -56.3312
 699   Anderson                        2-8-0   -56.5107
 700   Plymouth St                     1-9-0   -56.9312
 701   Iowa Wesleyan                   6-4-0   -57.9734
 702   Missouri Baptist                1-10-0   -59.0603
 703   Knox                            2-8-0   -59.2476
 704   Nichols                         1-9-0   -59.5901
 705   Earlham                         0-10-0   -60.1542
 706   Crown                           4-6-0   -60.7879
 707   Aurora                          1-9-0   -60.9942
 708   Becker                          1-9-0   -61.9651
 709   Rockford                        2-8-0   -62.8624
 710   Mayville St                     2-9-0   -63.0977
 711   MacMurray                       3-7-0   -63.9358
 712   Concordia IL                    1-8-0   -65.1396
 713   Texas College                   0-11-0   -68.5208
 714   Martin Luther                   2-8-0   -69.2186
 715   Anna Maria                      0-10-0   -69.7187
 716   Minnesota-Morris                0-10-0   -70.6546
 717   Eureka                          2-8-0   -71.0485
 718   Lawrence                        2-8-0   -73.5844
 719   Trinity Bible                   2-7-0   -74.8962
 720   Haskell                         0-9-0   -79.4639
 721   Maranatha Baptist               0-6-0   -99.1193
